age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio
21,2,0.6,16191,647,1.0,161,2965,0,0,0,0,3,1600,19.69,0.183,0.099,0.033
37,1,7.3,41531,784,8.2,836,14306,0,0,0,0,5,11900,15.08,0.344,0.287,0.096
30,0,4.3,42483,686,6.1,1774,17439,0,0,0,0,1,23800,18.74,0.41,0.56,0.187
45,0,19.4,69997,717,26.5,3279,2417,0,0,0,2,4,100000,10.0,0.035,1.429,0.476
65,0,20.6,109515,742,13.7,4007,46679,0,0,0,0,4,38500,17.41,0.426,0.352,0.117
46,1,10.0,61399,658,27.4,2748,22769,0,0,0,1,0,18100,10.41,0.371,0.295,0.098
45,2,1.3,15000,659,22.2,4066,6753,0,0,0,2,0,28700,12.19,0.45,1.913,0.638
44,0,25.4,33347,682,16.7,97,11262,0,1,0,2,2,36200,12.64,0.338,1.086,0.362
25,1,1.3,58769,509,2.2,123,21705,1,1,3,0,4,47100,21.28,0.369,0.801,0.267
29,2,0.5,15000,592,1.3,324,871,1,0,1,0,3,1500,22.61,0.058,0.1,0.033
30,1,7.3,44071,605,8.1,4062,7006,0,1,0,1,5,10400,11.95,0.159,0.236,0.079
33,0,8.3,29340,668,8.7,719,6398,0,0,0,1,3,22500,10.0,0.218,0.767,0.256
53,0,26.1,39839,597,2.9,165,4543,0,0,0,2,4,64900,16.02,0.114,1.629,0.543
29,2,1.8,21722,574,9.6,1468,6666,0,0,0,1,0,14500,14.36,0.307,0.668,0.223
18,2,1.1,16878,574,1.9,15,4359,0,0,0,2,4,6600,15.22,0.258,0.391,0.13
32,1,3.1,60554,604,12.5,1374,13573,0,0,0,0,1,70000,19.51,0.224,1.156,0.385
22,1,1.0,29535,596,3.5,3499,7854,0,0,2,2,5,16300,15.63,0.266,0.552,0.184
41,2,0.5,15000,530,16.9,199,7184,1,3,1,2,5,9900,16.77,0.479,0.66,0.22
23,0,4.9,116009,671,1.8,1216,21273,0,0,0,2,3,100000,12.19,0.183,0.862,0.287
48,0,21.9,89128,737,0.1,37,29485,0,0,0,1,4,50000,8.21,0.331,0.561,0.187
47,0,9.8,51030,634,21.0,4472,20535,0,2,0,0,5,53800,19.11,0.402,1.054,0.351
24,0,0.5,32499,534,0.9,478,5213,0,0,0,0,2,9100,21.99,0.16,0.28,0.093
40,0,8.8,55008,734,9.0,1884,17009,0,1,0,1,0,21500,9.37,0.309,0.391,0.13
41,2,1.5,30816,730,15.2,156,11061,0,0,0,0,2,3100,16.94,0.359,0.101,0.034
54,0,16.6,78423,686,4.0,2292,17248,0,0,0,1,5,50000,10.09,0.22,0.638,0.213
56,0,4.4,61681,676,23.3,636,18116,0,0,0,0,0,13200,18.99,0.294,0.214,0.071
18,0,0.0,16655,661,0.6,22,2277,0,0,0,0,5,22200,17.52,0.137,1.333,0.444
18,0,0.0,73442,707,1.0,634,4729,0,0,0,1,4,27200,8.26,0.064,0.37,0.123
35,2,0.6,20128,737,5.5,628,2734,0,0,0,1,3,7400,8.73,0.136,0.368,0.123
18,0,0.0,33867,562,1.8,128,11816,0,2,0,1,3,9900,13.8,0.349,0.292,0.097
41,1,10.4,80335,615,9.5,16464,22553,0,2,0,1,2,29900,11.21,0.281,0.372,0.124
33,0,7.3,27861,658,1.0,6,13404,0,2,0,1,5,7400,10.4,0.481,0.266,0.089
18,0,0.0,29771,548,0.7,85,8072,0,0,0,0,3,36100,21.19,0.271,1.213,0.404
31,0,13.0,15000,607,2.9,23,5154,0,0,0,2,2,1100,14.83,0.344,0.073,0.024
23,0,3.1,33965,619,3.4,91,10368,0,0,0,0,5,40500,20.43,0.305,1.192,0.397
23,1,1.0,32367,726,1.2,138,8172,0,0,0,0,5,39000,16.96,0.252,1.205,0.402
19,0,0.0,25274,515,0.0,0,4176,0,0,0,2,2,42600,15.52,0.165,1.686,0.562
35,1,2.3,67451,628,3.5,3958,4474,0,1,0,0,0,70000,20.81,0.066,1.038,0.346
28,1,3.7,85179,574,4.3,15328,29173,0,0,0,2,0,36600,15.77,0.342,0.43,0.143
26,0,2.0,78289,554,4.2,239,13048,0,0,0,0,4,70000,21.14,0.167,0.894,0.298
36,1,3.8,126385,612,1.3,195,52628,0,3,0,2,5,28300,13.19,0.416,0.224,0.075
28,0,7.1,15000,628,6.1,64,700,0,0,1,0,1,16100,19.16,0.047,1.073,0.358
31,0,1.5,20424,692,11.2,2269,8515,0,1,0,1,2,5000,9.5,0.417,0.245,0.082
30,0,7.7,37127,641,7.6,316,10582,0,3,0,1,4,6000,12.16,0.285,0.162,0.054
39,1,14.6,30598,538,2.3,687,1445,0,1,0,1,4,8300,13.91,0.047,0.271,0.09
30,2,2.0,81785,620,2.6,2238,16735,0,1,0,0,2,8200,19.9,0.205,0.1,0.033
43,0,10.3,26920,636,17.9,2328,17304,0,5,0,0,4,33500,19.14,0.643,1.244,0.415
35,0,9.8,52934,690,7.5,932,24772,0,1,0,0,2,57700,18.1,0.468,1.09,0.363
34,0,7.2,28347,688,0.9,27,5907,0,0,0,1,3,14800,10.43,0.208,0.522,0.174
40,1,9.2,38438,627,7.6,2213,12497,0,0,0,1,2,8100,12.66,0.325,0.211,0.07
18,0,0.0,22523,659,1.4,91,1585,0,0,0,0,4,30300,17.41,0.07,1.345,0.448
21,0,0.6,15624,653,1.9,203,11169,1,3,0,0,2,3400,17.82,0.715,0.218,0.073
33,0,10.2,49992,694,12.2,1182,5983,0,0,0,1,2,18000,9.88,0.12,0.36,0.12
40,0,15.6,29735,682,13.5,731,1822,0,0,0,0,2,8100,17.99,0.061,0.272,0.091
18,0,0.0,60697,474,0.8,127,10379,0,0,1,2,4,100000,15.92,0.171,1.648,0.549
28,0,5.1,29426,668,3.7,160,11451,0,1,0,0,2,40400,18.22,0.389,1.373,0.458
43,1,7.5,42660,614,14.4,13180,4551,0,0,0,1,2,16700,12.16,0.107,0.391,0.13
49,0,26.2,46913,750,7.7,977,27610,0,0,0,2,4,23800,9.25,0.589,0.507,0.169
42,0,8.1,66378,628,13.3,343,23284,0,1,0,1,4,25800,11.06,0.351,0.389,0.13
24,0,0.7,23867,564,5.1,2449,4562,0,1,0,0,4,20500,21.27,0.191,0.859,0.286
25,0,1.9,15000,639,4.8,770,4439,0,0,0,1,5,9200,12.05,0.296,0.613,0.204
53,2,0.6,17352,683,4.1,863,3396,0,0,0,2,5,10000,11.4,0.196,0.576,0.192
18,0,0.0,23267,541,1.0,182,3871,0,0,1,0,0,20300,22.15,0.166,0.872,0.291
51,0,18.5,60271,701,11.6,181,15357,0,0,0,2,0,24900,11.33,0.255,0.413,0.138
26,2,1.2,46444,601,7.3,1396,7273,0,2,0,0,3,4600,19.54,0.157,0.099,0.033
51,0,6.1,69870,612,14.9,741,12653,0,0,0,0,2,70000,19.26,0.181,1.002,0.334
58,0,14.1,74069,687,11.8,109271,30165,0,0,0,0,2,60400,18.46,0.407,0.815,0.272
18,0,0.0,25129,555,0.6,6,11787,1,0,0,0,3,1600,21.09,0.469,0.064,0.021
27,0,4.8,37092,716,4.7,1580,10713,0,0,0,2,4,64400,10.58,0.289,1.736,0.579
39,0,2.3,61897,748,15.9,7244,13475,0,0,0,2,1,2100,9.62,0.218,0.034,0.011
39,0,4.9,42616,739,14.9,23486,13727,0,1,0,0,0,50300,17.17,0.322,1.18,0.393
36,0,0.2,46954,622,13.9,1309,9217,0,0,0,2,1,2200,14.95,0.196,0.047,0.016
19,1,1.0,24414,743,0.9,18,9455,0,0,0,1,5,15300,8.38,0.387,0.627,0.209
28,0,7.0,18677,572,5.3,172,5050,0,1,0,1,0,5000,13.93,0.27,0.268,0.089
22,0,1.6,32354,640,1.8,92,17013,0,1,0,0,3,37900,19.71,0.526,1.171,0.39
35,1,11.6,85847,729,12.1,2489,54529,0,0,0,2,2,68800,10.6,0.635,0.801,0.267
41,0,20.7,27952,436,7.5,339,12918,0,0,0,1,0,7300,14.51,0.462,0.261,0.087
43,1,17.2,50123,662,4.9,229,7832,0,0,1,0,0,69600,17.04,0.156,1.389,0.463
37,1,3.0,35497,595,7.3,421,11471,0,1,1,2,3,37200,16.57,0.323,1.048,0.349
36,0,16.0,35866,661,3.4,64,7662,0,0,0,2,1,16700,11.32,0.214,0.466,0.155
36,1,10.5,61616,761,14.8,13101,13337,0,0,0,0,2,6400,14.06,0.216,0.104,0.035
23,0,3.2,24419,689,1.6,205,10465,0,0,0,2,5,46300,12.48,0.429,1.896,0.632
32,1,5.9,111396,624,13.6,1532,35766,0,1,0,2,2,100000,14.2,0.321,0.898,0.299
27,0,2.8,28300,636,4.7,693,6618,0,2,0,0,3,27700,20.72,0.234,0.979,0.326
20,1,1.0,137030,634,0.8,296,32806,0,1,0,0,0,70000,20.94,0.239,0.511,0.17
30,0,11.9,34645,587,1.2,147,4460,0,0,0,0,2,24100,22.03,0.129,0.696,0.232
18,0,0.0,31326,580,0.2,28,2791,1,1,0,2,0,22200,15.69,0.089,0.709,0.236
18,0,0.0,15000,582,1.9,331,6840,1,2,0,0,5,21000,21.14,0.456,1.4,0.467
28,0,8.9,44666,540,2.1,26,27627,0,0,1,0,0,54600,21.16,0.619,1.222,0.407
19,1,1.0,80778,610,0.2,15,45511,0,0,0,1,5,50000,12.46,0.563,0.619,0.206
32,1,1.2,93165,568,13.0,1095,24724,0,1,1,0,2,18600,22.22,0.265,0.2,0.067
48,0,11.7,68586,653,25.1,3367,14692,0,2,0,0,1,69500,18.72,0.214,1.013,0.338
34,0,7.7,60725,613,0.5,328,1984,0,0,0,0,0,35500,20.5,0.033,0.585,0.195
34,0,7.4,66175,695,10.8,53779,23100,0,0,0,2,3,44500,12.3,0.349,0.672,0.224
39,1,13.3,140754,628,14.9,89048,29735,0,1,0,1,0,41400,12.23,0.211,0.294,0.098
43,0,15.2,94372,725,13.3,5074,52843,0,1,0,1,0,50000,8.76,0.56,0.53,0.177
38,0,3.8,25929,607,11.8,154,5668,0,1,0,0,3,32800,20.71,0.219,1.265,0.422
40,0,19.8,30791,600,0.5,144,8679,1,0,0,0,1,6900,19.87,0.282,0.224,0.075
43,0,10.9,61396,598,22.1,9335,6028,1,1,0,0,2,15100,22.96,0.098,0.246,0.082
29,2,1.7,43230,618,3.7,78,9898,0,0,0,0,2,4300,19.22,0.229,0.099,0.033
18,2,0.5,26677,596,0.0,0,6446,1,2,1,1,0,5900,14.71,0.242,0.221,0.074
34,1,6.5,26566,722,4.9,23,13749,0,0,0,1,2,14400,8.2,0.518,0.542,0.181
30,2,0.7,15000,664,7.5,1511,6180,0,0,0,0,0,500,17.16,0.412,0.033,0.011
48,0,18.4,45546,683,15.0,3686,6605,0,2,0,0,1,10800,17.14,0.145,0.237,0.079
18,0,0.0,23072,514,0.8,314,6345,1,1,2,0,2,31700,21.93,0.275,1.374,0.458
19,0,0.7,56333,648,0.7,72,42396,0,1,0,2,3,4500,13.88,0.753,0.08,0.027
28,2,1.8,30789,614,0.2,15,12314,0,0,1,2,5,33400,13.91,0.4,1.085,0.362
43,0,21.5,18404,683,21.6,1578,3240,1,3,0,2,3,18900,11.5,0.176,1.027,0.342
39,0,18.5,51012,736,4.9,577,15789,0,0,0,2,4,75600,9.79,0.31,1.482,0.494
55,0,1.2,45249,573,18.1,4280,22475,0,0,0,2,5,29000,16.26,0.497,0.641,0.214
26,0,2.7,16530,617,0.1,161,1605,0,1,0,2,4,13600,13.06,0.097,0.823,0.274
29,0,4.7,41609,631,1.2,87,25890,0,0,0,1,4,25000,12.11,0.622,0.601,0.2
54,0,8.7,36301,683,18.1,2672,3136,0,0,0,1,3,10500,10.45,0.086,0.289,0.096
18,0,0.0,23035,639,0.3,78,9016,0,0,0,2,5,42700,13.89,0.391,1.854,0.618
49,0,27.4,55602,641,28.8,3060,23095,0,0,0,1,2,50000,12.02,0.415,0.899,0.3
35,1,9.8,29488,695,9.9,239,1862,0,0,0,2,4,39000,11.86,0.063,1.323,0.441
33,0,8.8,74376,689,13.6,11763,30506,0,0,0,2,3,58400,12.09,0.41,0.785,0.262
18,1,1.0,39128,558,0.2,2,2217,0,0,0,2,3,7100,16.05,0.057,0.181,0.06
56,2,0.4,21532,749,24.9,1424,6813,0,1,0,0,5,2200,17.46,0.316,0.102,0.034
47,0,20.3,63468,666,14.3,2906,27851,0,0,0,2,2,100000,12.4,0.439,1.576,0.525
39,0,3.1,74969,639,13.0,1933,8464,0,5,1,1,0,48700,11.79,0.113,0.65,0.217
18,0,0.0,45911,580,0.5,29,10080,0,1,1,2,0,91800,16.45,0.22,2.0,0.667
40,0,20.9,63578,555,3.0,589,19114,0,0,1,0,0,7800,22.95,0.301,0.123,0.041
42,0,11.0,26122,722,17.0,5929,7674,0,0,0,0,2,3300,16.62,0.294,0.126,0.042
46,1,23.7,99972,734,16.4,2504,13656,0,1,0,0,2,70000,16.67,0.137,0.7,0.233
46,0,25.2,35427,655,25.1,7891,7820,0,0,0,0,1,26400,17.61,0.221,0.745,0.248
31,0,5.6,36556,733,8.9,809,21267,0,0,0,0,1,33700,16.42,0.582,0.922,0.307
32,1,4.7,21145,570,4.4,3684,2011,0,1,0,0,5,22000,22.36,0.095,1.04,0.347
18,0,0.0,42693,618,0.7,351,12088,0,0,0,0,4,30200,19.07,0.283,0.707,0.236
41,0,3.1,17093,645,4.1,84,6985,0,1,0,1,2,8700,11.54,0.409,0.509,0.17
44,1,16.5,48147,604,16.7,982,28313,0,0,0,0,4,60500,19.07,0.588,1.257,0.419
70,0,17.0,64671,753,10.0,4873,21393,0,0,0,0,1,35700,15.13,0.331,0.552,0.184
31,1,2.3,51847,595,3.0,282,40601,1,2,0,2,0,63400,15.23,0.783,1.223,0.408
40,0,8.0,60024,734,4.6,1527,16790,0,2,0,2,3,52000,11.02,0.28,0.866,0.289
57,0,0.9,53838,713,7.5,7531,27484,0,0,0,0,2,70000,16.38,0.51,1.3,0.433
55,0,4.4,42410,786,15.4,3395,16432,0,2,0,2,0,17100,8.29,0.387,0.403,0.134
28,0,4.3,20863,580,6.7,38,4676,0,1,0,0,5,23700,21.72,0.224,1.136,0.379
46,2,1.4,19096,771,17.7,3955,4581,0,0,0,2,3,23600,8.75,0.24,1.236,0.412
21,0,2.6,15000,669,2.5,53,2126,0,0,0,2,1,11000,12.02,0.142,0.733,0.244
36,0,15.3,33541,707,15.9,864,17637,0,0,0,0,5,15900,16.91,0.526,0.474,0.158
20,1,1.0,185746,591,0.7,830,57621,0,3,0,1,4,32900,13.4,0.31,0.177,0.059
57,0,26.5,28068,715,18.5,12905,8609,0,0,0,0,2,11700,16.07,0.307,0.417,0.139
18,0,0.0,15906,590,1.9,398,1404,0,0,2,2,3,26100,15.33,0.088,1.641,0.547
37,0,13.8,43008,700,11.3,2146,17020,0,0,0,1,2,37100,8.34,0.396,0.863,0.288
33,0,0.0,17814,597,9.0,103,1909,1,2,0,0,2,6300,22.16,0.107,0.354,0.118
26,0,6.9,21255,639,2.3,358,4950,0,3,0,0,5,23900,20.76,0.233,1.124,0.375
18,2,0.2,28728,608,1.1,11,3784,0,0,0,2,4,18300,14.61,0.132,0.637,0.212
24,0,1.7,27099,563,4.7,3,7378,0,2,2,2,1,27100,15.41,0.272,1.0,0.333
29,0,3.3,62239,741,9.9,2454,27854,0,0,0,2,5,52300,10.7,0.448,0.84,0.28
44,2,1.1,34878,652,5.2,572,16950,0,0,0,0,2,3500,17.88,0.486,0.1,0.033
26,0,1.0,43856,599,1.4,79,11815,0,0,1,2,4,16700,16.63,0.269,0.381,0.127
38,1,2.1,77871,635,18.0,929,18666,0,0,0,2,2,100000,13.94,0.24,1.284,0.428
18,0,0.0,42489,597,1.5,122,8323,0,0,0,1,5,20300,14.1,0.196,0.478,0.159
33,0,2.9,84103,650,9.7,2173,2519,0,1,0,0,4,27000,18.72,0.03,0.321,0.107
31,0,8.4,48499,646,8.4,806,10754,0,0,0,0,4,28400,20.29,0.222,0.586,0.195
58,0,30.8,79981,674,3.6,2312,22275,0,0,0,0,5,21000,18.79,0.279,0.263,0.088
47,0,13.2,180802,686,1.8,686,12898,0,1,0,0,1,70000,18.35,0.071,0.387,0.129
19,2,1.5,15000,589,0.1,1,452,0,0,1,2,2,9600,15.13,0.03,0.64,0.213
32,0,7.7,28469,670,13.6,457,6674,0,0,0,2,5,3900,12.22,0.234,0.137,0.046
25,0,4.3,29919,601,4.2,247,10748,0,2,0,0,3,11000,19.42,0.359,0.368,0.123
30,0,0.7,28473,669,2.0,58,6736,0,0,0,2,4,31500,11.46,0.237,1.106,0.369
31,0,6.9,100955,657,2.4,294,17129,0,0,0,0,4,36400,17.18,0.17,0.361,0.12
26,0,0.8,15000,540,7.6,1433,3697,0,1,0,2,4,21500,16.51,0.246,1.433,0.478
28,1,2.2,83050,752,1.1,291,31208,0,0,0,0,4,31700,15.91,0.376,0.382,0.127
30,0,3.4,25263,630,5.3,425,10632,0,0,0,0,4,4900,19.02,0.421,0.194,0.065
20,0,0.9,15000,530,0.4,17,3165,0,1,1,0,3,1600,21.92,0.211,0.107,0.036
39,0,18.5,25718,633,3.2,22,5466,0,0,0,2,5,16200,13.87,0.213,0.63,0.21
43,0,22.8,17094,682,24.6,272,7424,0,0,0,0,4,5100,18.74,0.434,0.298,0.099
50,0,19.6,34070,692,9.2,10858,3010,0,1,0,2,3,45500,11.52,0.088,1.335,0.445
37,0,9.4,30483,559,0.6,238,5496,0,2,1,2,0,49500,15.68,0.18,1.624,0.541
36,2,1.0,31447,649,2.9,139,6692,0,1,0,0,5,3100,20.71,0.213,0.099,0.033
18,0,0.0,19428,563,1.4,110,2948,0,0,0,0,5,10700,21.11,0.152,0.551,0.184
39,0,6.3,28994,626,0.3,47,4534,0,0,0,0,4,33200,20.2,0.156,1.145,0.382
43,0,13.4,89839,753,5.5,595,40436,0,0,0,2,2,100000,9.46,0.45,1.113,0.371
19,0,0.8,32362,619,1.1,44,6832,0,0,0,0,5,6700,20.45,0.211,0.207,0.069
18,0,0.0,70722,642,2.0,5252,21168,0,0,0,1,5,31300,12.32,0.299,0.443,0.148
34,0,1.9,82383,703,0.0,0,37254,0,0,0,0,2,70000,15.52,0.452,0.85,0.283
48,0,0.9,33053,705,25.1,1182,4575,0,1,0,0,2,27000,15.9,0.138,0.817,0.272
39,2,0.4,15000,603,11.0,2226,1547,0,1,0,0,4,1500,19.33,0.103,0.1,0.033
38,1,10.4,56894,713,11.0,562,8078,0,0,0,0,3,70000,15.77,0.142,1.23,0.41
25,0,5.2,28081,646,1.1,202,4242,0,1,0,2,2,17900,14.62,0.151,0.637,0.212
28,0,2.2,15000,615,6.5,746,2019,0,2,0,0,5,16000,20.74,0.135,1.067,0.356
18,1,1.0,67299,519,0.6,565,5374,0,0,0,2,2,55200,15.93,0.08,0.82,0.273
18,0,0.0,46369,617,1.7,469,4087,0,1,0,2,4,83300,14.38,0.088,1.796,0.599
41,1,11.8,62407,621,15.4,150,11958,0,2,0,1,5,37300,12.56,0.192,0.598,0.199
35,0,6.9,39945,594,10.6,382,16837,1,2,3,2,5,11700,16.65,0.422,0.293,0.098
60,0,24.4,56242,770,16.8,1670,20218,0,1,0,0,4,4900,15.01,0.359,0.087,0.029
36,0,2.0,50631,642,15.0,4044,1698,0,1,0,1,2,9200,11.42,0.034,0.182,0.061
34,1,10.3,61033,656,5.5,601,25937,0,0,0,0,4,4400,18.14,0.425,0.072,0.024
53,0,0.1,57386,679,19.8,3040,4628,0,0,1,0,3,14200,18.81,0.081,0.247,0.082
33,0,3.8,59726,702,5.6,3395,15366,0,0,0,1,2,50000,9.26,0.257,0.837,0.279
35,1,11.9,152500,570,1.9,1115,49037,0,0,0,2,5,36500,16.03,0.322,0.239,0.08
36,1,8.2,41419,575,7.6,805,9346,0,1,0,0,1,39400,21.49,0.226,0.951,0.317
26,0,1.4,34166,596,2.8,818,19635,1,1,0,0,2,25300,21.23,0.575,0.741,0.247
27,1,2.0,32233,602,4.3,2562,4506,0,1,0,0,4,10400,19.3,0.14,0.323,0.108
37,1,5.9,55401,651,15.3,1910,20960,0,0,0,2,0,100000,12.9,0.378,1.805,0.602
34,1,3.2,27705,624,12.4,138,11294,0,3,0,0,0,14100,20.2,0.408,0.509,0.17
25,2,0.2,25327,590,6.1,244,16149,0,1,0,0,1,1800,22.83,0.638,0.071,0.024
30,1,2.7,90721,617,11.9,21938,15150,0,0,0,2,3,100000,13.23,0.167,1.102,0.367
32,0,0.9,36446,642,2.8,33,1815,0,0,0,2,3,20900,14.13,0.05,0.573,0.191
18,1,1.0,84650,558,0.7,1053,20907,1,3,1,0,1,70000,22.11,0.247,0.827,0.276
41,2,0.7,15000,650,15.1,407,678,0,1,0,2,5,17300,12.79,0.045,1.153,0.384
32,1,4.9,15000,586,7.6,22,3351,0,1,1,2,2,21400,16.42,0.223,1.427,0.476
18,0,0.0,15000,600,0.8,3,2871,0,0,0,0,4,8900,19.2,0.191,0.593,0.198
42,0,9.8,31093,603,13.4,1259,10208,0,1,0,1,5,16000,11.19,0.328,0.515,0.172
47,0,9.2,43880,707,10.5,1172,8852,0,2,0,1,5,9500,8.17,0.202,0.216,0.072
39,0,8.6,27499,780,18.3,537,11462,0,0,0,2,3,39900,8.18,0.417,1.451,0.484
21,0,1.4,21865,608,1.7,376,3470,0,0,0,1,2,13100,12.29,0.159,0.599,0.2
51,2,1.7,34736,551,14.5,6045,3793,1,3,0,2,5,50800,15.68,0.109,1.462,0.487
18,1,1.0,71557,622,1.2,89,12479,0,1,0,2,2,69800,14.59,0.174,0.975,0.325
44,0,12.0,121702,656,26.0,4892,18128,0,0,0,2,2,35500,12.34,0.149,0.292,0.097
30,0,11.6,35935,713,8.7,39,6372,0,1,0,0,4,44700,16.21,0.177,1.244,0.415
30,0,4.7,35076,639,3.0,409,17156,0,1,0,0,4,14600,19.55,0.489,0.416,0.139
34,0,8.8,36292,645,8.7,498,14248,0,1,0,2,5,56900,14.73,0.393,1.568,0.523
54,0,16.8,68632,727,18.8,10136,29650,0,0,0,0,0,64300,16.43,0.432,0.937,0.312
46,1,16.9,67332,582,1.9,41,4671,0,0,1,2,5,100000,15.05,0.069,1.485,0.495
31,0,12.5,31247,626,2.9,130,19362,0,1,0,1,4,8900,11.95,0.62,0.285,0.095
38,0,12.9,49216,697,10.1,661,8482,0,0,0,0,0,46300,18.68,0.172,0.941,0.314
18,1,1.0,45600,643,1.9,6601,4260,0,0,0,0,1,32400,19.66,0.093,0.711,0.237
30,1,5.7,44820,679,11.0,8397,8982,0,2,0,1,4,9600,10.72,0.2,0.214,0.071
35,0,5.4,49242,694,4.3,254,2909,0,0,1,2,1,57500,12.71,0.059,1.168,0.389
42,0,0.3,32239,579,17.6,393,10173,0,3,0,0,4,28000,22.87,0.316,0.869,0.29
28,0,7.0,37094,715,7.1,98,13818,0,0,0,1,0,18400,7.94,0.373,0.496,0.165
29,0,7.7,47390,657,5.2,191,18999,0,0,0,0,1,1500,17.16,0.401,0.032,0.011
22,0,1.3,20125,681,3.6,65,4961,0,0,0,2,0,37900,12.52,0.247,1.883,0.628
18,0,0.0,36365,650,1.1,419,7878,0,0,0,2,3,70700,11.62,0.217,1.944,0.648
18,1,1.0,47553,540,0.0,0,19952,0,0,0,1,5,6800,13.73,0.42,0.143,0.048
32,0,1.4,108988,635,8.8,1751,43938,0,0,0,2,4,100000,14.79,0.403,0.918,0.306
31,0,2.3,15000,604,6.4,1278,368,0,1,0,0,5,3400,19.84,0.025,0.227,0.076
19,1,1.0,170495,676,1.3,6699,40298,0,0,0,0,3,70000,18.98,0.236,0.411,0.137
25,1,2.4,120919,645,0.3,107,3114,0,2,0,2,0,100000,13.79,0.026,0.827,0.276
18,1,1.0,250000,735,0.2,79,70875,0,0,0,0,5,70000,16.05,0.284,0.28,0.093
31,0,9.4,35111,690,3.1,179,15560,0,0,0,1,5,19800,9.31,0.443,0.564,0.188
32,0,1.6,50789,655,8.5,807,18382,0,0,0,0,5,26600,18.92,0.362,0.524,0.175
45,2,0.9,21747,643,11.7,994,9020,0,1,1,2,2,1000,13.34,0.415,0.046,0.015
18,0,0.0,20243,562,1.2,9,6776,0,0,0,2,0,7600,15.09,0.335,0.375,0.125
55,0,7.4,81452,617,20.9,26621,20930,0,0,0,1,3,24500,11.43,0.257,0.301,0.1
39,0,7.5,55127,627,9.9,694,11720,0,1,0,2,5,33500,13.19,0.213,0.608,0.203
18,2,1.2,26627,546,0.8,18,1634,0,2,0,1,0,13800,14.54,0.061,0.518,0.173
22,0,2.0,19573,585,0.5,11,2470,0,0,1,2,2,13600,15.37,0.126,0.695,0.232
44,0,17.8,15000,603,4.6,11,6444,0,0,0,0,5,3800,20.19,0.43,0.253,0.084
52,0,17.1,48365,680,29.4,40,19555,0,0,1,2,0,48100,12.2,0.404,0.995,0.332
55,0,18.9,38039,758,11.6,5812,20818,0,0,0,2,0,18600,9.89,0.547,0.489,0.163
27,1,2.6,107294,643,5.1,1037,10327,0,0,0,1,4,9000,12.94,0.096,0.084,0.028
27,0,7.1,72114,671,2.1,4046,32782,0,0,0,2,2,73800,11.03,0.455,1.023,0.341
42,0,4.1,71215,644,17.7,12857,3977,0,2,0,0,5,55200,20.41,0.056,0.775,0.258
35,1,5.5,55074,652,7.7,795,16107,0,0,0,2,2,28500,11.21,0.292,0.517,0.172
27,0,1.4,58514,619,2.0,1065,25665,0,0,0,2,2,17500,13.72,0.439,0.299,0.1
45,0,18.4,36180,570,12.3,3045,7196,0,1,2,0,0,46000,22.25,0.199,1.271,0.424
58,0,34.5,74455,666,13.8,4003,26996,0,1,0,0,2,40100,18.89,0.363,0.539,0.18
36,1,12.5,102093,690,3.9,28,44429,0,0,1,0,5,70000,17.95,0.435,0.686,0.229
24,0,2.7,15000,623,0.1,5,4875,0,1,0,0,0,1700,20.89,0.325,0.113,0.038
38,0,19.6,46847,632,16.7,2657,37179,1,2,0,0,0,31400,19.14,0.794,0.67,0.223
47,1,21.0,20918,706,9.8,170,6795,0,1,0,2,4,17400,9.75,0.325,0.832,0.277
23,2,1.9,19663,665,2.2,81,12461,0,0,0,0,3,2000,18.2,0.634,0.102,0.034
44,0,10.2,61469,699,22.7,573,16775,0,0,0,0,5,70000,18.64,0.273,1.139,0.38
30,0,1.5,44917,661,8.4,579,20738,0,0,1,1,0,10600,9.85,0.462,0.236,0.079
39,2,0.6,19522,591,2.2,3,3502,0,2,0,2,4,9700,16.74,0.179,0.497,0.166
19,2,0.4,15000,632,0.5,42,2783,0,1,0,0,1,1500,19.35,0.186,0.1,0.033
37,0,4.0,56994,682,14.2,3072,18492,0,0,0,0,5,37400,17.6,0.324,0.656,0.219
37,0,13.6,19964,624,8.6,4477,8837,0,0,0,0,5,15700,19.31,0.443,0.786,0.262
26,1,2.9,41595,574,4.1,2178,12722,0,0,0,0,3,21200,22.31,0.306,0.51,0.17
29,2,0.6,15000,675,3.2,107,5270,0,0,0,0,1,1500,18.35,0.351,0.1,0.033
27,0,7.6,18891,613,8.9,48,8306,0,1,0,1,5,11800,11.63,0.44,0.625,0.208
47,1,14.8,48820,666,27.2,17812,12967,0,0,0,1,3,27200,9.27,0.266,0.557,0.186
30,0,5.3,36339,722,8.7,283,12053,0,0,0,2,1,9100,10.09,0.332,0.25,0.083
26,0,1.0,40132,518,1.4,389,10970,0,0,0,0,5,26300,22.11,0.273,0.655,0.218
24,2,1.3,15000,631,1.6,46,6015,1,2,0,0,4,1500,19.65,0.401,0.1,0.033
37,0,13.4,52624,603,3.8,6011,13649,0,0,0,2,2,28600,14.1,0.259,0.543,0.181
42,1,12.6,23384,692,20.8,9146,4440,0,0,0,2,5,5500,12.01,0.19,0.235,0.078
